Apolice;Inicio de vigência;Fim de vigência;Qtd_Sinistros;sin_liq_casco
337001;06/07/2021;06/07/2022;1;13168.47
337066;16/09/2021;16/09/2022;1;1926.47
337107;04/11/2021;04/11/2022;1;1000
337114;06/08/2021;06/08/2022;1;7869.45
337119;27/06/2021;27/06/2022;1;2181.76
337196;29/10/2021;29/10/2022;1;3467.53
337238;09/01/2021;09/01/2022;1;7483.04
337249;23/04/2021;23/04/2022;1;7689.76
337319;18/10/2021;18/10/2022;1;1717.48
337333;17/02/2021;17/02/2022;1;22804.8
337363;08/06/2021;08/06/2022;1;3748.99
337395;27/07/2021;27/07/2022;1;3353.76
337403;03/04/2021;03/04/2022;1;10532.73
337410;22/07/2021;22/07/2022;1;4543.04
337432;08/10/2021;08/10/2022;1;4938.8
337463;05/09/2021;05/09/2022;1;2623.2
337479;13/07/2021;13/07/2022;1;697167
337578;03/09/2021;03/09/2022;1;1385.61
337595;02/06/2021;02/06/2022;1;3972.73
337603;29/12/2021;29/12/2022;1;7310.23
337614;21/12/2021;21/12/2022;1;1000
337640;30/12/2021;30/12/2022;1;3762.52
337651;20/04/2021;20/04/2022;1;1707.32
337659;06/03/2021;06/03/2022;1;4083.66
337666;16/04/2021;16/04/2022;1;4759.11
337683;27/06/2021;27/06/2022;1;3153.22
337706;15/04/2021;15/04/2022;1;2092.63
337739;13/08/2021;13/08/2022;1;1000
337748;01/07/2021;01/07/2022;1;17165.24
337791;26/09/2021;26/09/2022;1;8665.3
337806;04/12/2021;04/12/2022;1;1000
337809;11/03/2021;11/03/2022;1;3490.34
337884;20/07/2021;20/07/2022;1;1000
337956;02/01/2021;02/01/2022;1;101445
337968;07/05/2021;07/05/2022;1;1747.24
337972;21/11/2021;21/11/2022;1;1000
338034;11/11/2021;11/11/2022;1;4340.96
338109;23/08/2021;23/08/2022;1;8946.16
338161;08/04/2021;08/04/2022;1;5000
338162;05/02/2021;05/02/2022;1;8000
338178;10/03/2021;10/03/2022;1;2451.86
338179;21/08/2021;21/08/2022;1;6103.57
338204;08/05/2021;08/05/2022;1;6301.81
338214;08/09/2021;08/09/2022;1;18878.9
338237;17/10/2021;17/10/2022;1;20126.53
338244;31/07/2021;31/07/2022;1;9380.07
338253;16/01/2021;16/01/2022;1;7000
338254;05/02/2021;05/02/2022;1;8000
338269;10/03/2021;10/03/2022;1;2451.86
338270;21/08/2021;21/08/2022;1;6103.57
338299;08/05/2021;08/05/2022;1;6301.81
338310;08/09/2021;08/09/2022;1;18878.9
338321;18/01/2021;18/01/2022;1;1000
338333;11/06/2021;11/06/2022;1;20126.53
338341;31/07/2021;31/07/2022;1;9380.07
338348;15/01/2021;15/01/2022;1;4500
338364;09/08/2021;09/08/2022;1;2176.66
338387;24/12/2021;24/12/2022;1;3142.75
338419;09/08/2021;09/08/2022;1;2176.66
338444;20/03/2021;20/03/2022;1;1511.35
338461;30/12/2021;30/12/2022;1;4000
338467;06/09/2021;06/09/2022;1;2000
338476;15/04/2021;15/04/2022;1;1000
338498;08/01/2021;08/01/2022;1;2218.97
338539;02/04/2021;02/04/2022;1;3563.01
338567;17/03/2021;17/03/2022;1;16248.3
338572;30/09/2021;30/09/2022;1;4424.63
338620;30/12/2021;30/12/2022;1;4000
338626;06/09/2021;06/09/2022;1;2000
338636;04/02/2021;04/02/2022;1;1000
338649;01/04/2021;01/04/2022;1;22458.31
338659;08/01/2021;08/01/2022;1;2218.97
338700;02/04/2021;02/04/2022;1;3563.01
338725;17/03/2021;17/03/2022;1;16248.3
338771;20/02/2021;20/02/2022;1;9751.44
338774;03/12/2021;03/12/2022;1;1000
338778;14/06/2021;14/06/2022;1;3000
338779;18/04/2021;18/04/2022;1;3219.57
338788;09/04/2021;09/04/2022;1;7466.61
338792;14/07/2021;14/07/2022;1;10933.54
338800;16/05/2021;16/05/2022;1;4000
338817;14/02/2021;14/02/2022;1;1880.94
338923;08/05/2021;08/05/2022;1;5117.52
338932;27/04/2021;27/04/2022;1;125676.99
338963;03/12/2021;03/12/2022;1;1000
338966;14/06/2021;14/06/2022;1;3000
338977;09/04/2021;09/04/2022;1;7466.61
338993;16/05/2021;16/05/2022;1;4000
339008;14/02/2021;14/02/2022;1;1880.94
339111;08/05/2021;08/05/2022;1;5117.52
339120;27/04/2021;27/04/2022;1;125676.99
339139;18/03/2021;18/03/2022;1;4000
339190;18/07/2021;18/07/2022;1;20295.96
339213;05/02/2021;05/02/2022;1;91935.84
339218;27/06/2021;27/06/2022;1;15010.06
339219;27/06/2021;27/06/2022;1;1514.81
339237;30/01/2021;30/01/2022;1;6925.79
339258;08/10/2021;08/10/2022;1;6612.64
339310;11/06/2021;11/06/2022;1;1000
339331;11/01/2021;11/01/2022;1;94418.01
339382;10/12/2021;10/12/2022;1;8512.02
339423;18/07/2021;18/07/2022;1;20295.96
339452;27/06/2021;27/06/2022;1;15010.06
339453;27/06/2021;27/06/2022;1;1514.81
339470;30/01/2021;30/01/2022;1;6925.79
339494;08/10/2021;08/10/2022;1;6612.64
339512;16/07/2021;16/07/2022;1;5721
339547;11/06/2021;11/06/2022;1;1000
339603;02/02/2021;02/02/2022;1;1569.98
339618;10/12/2021;10/12/2022;1;8512.02
339637;23/12/2021;23/12/2022;1;12530.31
339655;07/05/2021;07/05/2022;1;2015.89
339672;25/04/2021;25/04/2022;1;171561
339700;14/02/2021;14/02/2022;1;2727.22
339706;03/09/2021;03/09/2022;1;2833.01
339733;08/05/2021;08/05/2022;1;1579.54
339769;03/01/2021;03/01/2022;1;3640.6
339798;07/05/2021;07/05/2022;1;2015.89
339817;25/04/2021;25/04/2022;1;171561
339844;14/02/2021;14/02/2022;1;2727.22
339872;08/05/2021;08/05/2022;1;1579.54
339906;03/01/2021;03/01/2022;1;3640.6
339936;14/05/2021;14/05/2022;1;1200.73
339949;25/11/2021;25/11/2022;1;2716.29
339962;01/07/2021;01/07/2022;1;1000
339982;28/07/2021;28/07/2022;1;10065.18
339983;28/02/2021;28/02/2022;1;164391
340041;03/12/2021;03/12/2022;1;3340.42
340042;05/09/2021;05/09/2022;1;2522.41
340043;25/06/2021;25/06/2022;1;1000
340073;11/07/2021;11/07/2022;1;1000
340089;14/05/2021;14/05/2022;1;1200.73
340104;25/11/2021;25/11/2022;1;2716.29
340116;01/07/2021;01/07/2022;1;1000
340139;28/07/2021;28/07/2022;1;10065.18
340140;28/02/2021;28/02/2022;1;164391
340201;03/12/2021;03/12/2022;1;3340.42
340203;05/09/2021;05/09/2022;1;2522.41
340205;25/06/2021;25/06/2022;1;1000
340224;15/02/2021;15/02/2022;1;1000
340236;19/12/2021;19/12/2022;1;4865.65
340243;13/07/2021;13/07/2022;1;1000
340256;01/06/2021;01/06/2022;1;5206.78
340331;21/01/2021;21/01/2022;1;1000
340340;04/09/2021;04/09/2022;1;5281.77
340372;16/06/2021;16/06/2022;1;24118.05
340402;19/12/2021;19/12/2022;1;4865.65
340408;13/07/2021;13/07/2022;1;1000
340418;01/06/2021;01/06/2022;1;5206.78
340491;21/01/2021;21/01/2022;1;1000
340498;14/07/2021;14/07/2022;1;5281.77
340527;16/06/2021;16/06/2022;1;24118.05
340545;13/01/2021;13/01/2022;1;3515.44
340573;17/07/2021;17/07/2022;1;3249.12
340581;11/05/2021;11/05/2022;1;8786
340637;02/04/2021;02/04/2022;1;2844.66
340670;15/08/2021;15/08/2022;1;16135
340685;09/11/2021;09/11/2022;1;1477.92
340717;19/11/2021;19/11/2022;1;4187.49
340762;17/07/2021;17/07/2022;1;3249.12
340774;11/05/2021;11/05/2022;1;8786
340824;12/06/2021;12/06/2022;1;12835.97
340829;27/10/2021;27/10/2022;1;1830.39
340833;02/04/2021;02/04/2022;1;2844.66
340869;15/08/2021;15/08/2022;1;16135
340885;09/11/2021;09/11/2022;1;1477.92
340915;19/11/2021;19/11/2022;1;4187.49
340966;30/10/2021;30/10/2022;1;13585.81
340969;03/03/2021;03/03/2022;1;21565.54
341010;06/05/2021;06/05/2022;1;4060.31
341044;22/03/2021;22/03/2022;1;9878.61
341045;04/12/2021;04/12/2022;1;4265.77
341093;16/05/2021;16/05/2022;1;28068.53
341135;31/10/2021;31/10/2022;1;1000
341191;03/03/2021;03/03/2022;1;21565.54
341227;06/05/2021;06/05/2022;1;4060.31
341258;22/03/2021;22/03/2022;1;9878.61
341259;04/12/2021;04/12/2022;1;4265.77
341340;31/10/2021;31/10/2022;1;1000
341342;03/07/2021;03/07/2022;1;6431.54
341390;06/07/2021;06/07/2022;1;2332
341457;21/03/2021;21/03/2022;1;29865
341474;07/10/2021;07/10/2022;1;10146.84
341484;22/11/2021;22/11/2022;1;8613.48
341492;29/12/2021;29/12/2022;1;9640.31
341503;09/12/2021;09/12/2022;1;1000
341505;08/07/2021;08/07/2022;1;2321.01
341512;03/06/2021;03/06/2022;1;2037.78
341520;12/08/2021;12/08/2022;1;24974.4
341594;06/07/2021;06/07/2022;1;2332
341653;21/03/2021;21/03/2022;1;29865
341668;07/10/2021;07/10/2022;1;10146.84
341677;22/11/2021;22/11/2022;1;8613.48
341683;29/12/2021;29/12/2022;1;9640.31
341693;09/12/2021;09/12/2022;1;1000
341695;08/07/2021;08/07/2022;1;2321.01
341701;03/06/2021;03/06/2022;1;2037.78
341709;12/08/2021;12/08/2022;1;24974.4
341716;06/07/2021;06/07/2022;1;13862.31
341821;17/09/2021;17/09/2022;1;96510.93
341830;29/09/2021;29/09/2022;1;10833.82
341834;30/11/2021;30/11/2022;1;5474.26
341881;05/05/2021;05/05/2022;1;11506.1
341930;17/10/2021;17/10/2022;1;1000
341938;15/07/2021;15/07/2022;1;1000
341942;03/04/2021;03/04/2022;1;7762.25
341955;09/08/2021;09/08/2022;1;4475.27
342002;29/08/2021;29/08/2022;1;101375.88
342021;17/09/2021;17/09/2022;1;96510.93
342036;30/11/2021;30/11/2022;1;5474.26
342076;05/06/2021;05/06/2022;1;11506.1
342102;26/12/2021;26/12/2022;1;1214.32
342136;15/07/2021;15/07/2022;1;1000
342141;03/04/2021;03/04/2022;1;7762.25
342215;03/10/2021;03/10/2022;1;149372.22
342285;17/12/2021;17/12/2022;1;1000
342287;01/10/2021;01/10/2022;1;11774.28
342307;08/01/2021;08/01/2022;1;2657.79
342323;19/08/2021;19/08/2022;1;119088.15
342329;19/07/2021;19/07/2022;1;6984.52
342334;17/03/2021;17/03/2022;1;4921.09
342351;11/01/2021;11/01/2022;1;1000
342365;03/12/2021;03/12/2022;1;4138.04
342420;03/10/2021;03/10/2022;1;149372.22
342492;17/12/2021;17/12/2022;1;1000
342494;01/10/2021;01/10/2022;1;11774.28
342514;08/01/2021;08/01/2022;1;2657.79
342543;17/03/2021;17/03/2022;1;4921.09
342572;03/12/2021;03/12/2022;1;4138.04
342596;01/10/2021;01/10/2022;1;1000
342660;29/08/2021;29/08/2022;1;4524.3
342763;28/01/2021;28/01/2022;1;1000
342765;01/10/2021;01/10/2022;1;1000
342840;29/08/2021;29/08/2022;1;4524.3
342967;01/11/2021;01/11/2022;1;3085.32
343050;09/09/2021;09/09/2022;1;7080.08
343091;13/01/2021;13/01/2022;1;93137.34
343097;25/04/2021;25/04/2022;1;9034.03
343143;02/12/2021;02/12/2022;1;11209.34
343149;01/11/2021;01/11/2022;1;3085.32
343290;13/01/2021;13/01/2022;1;93137.34
343319;14/11/2021;14/11/2022;1;1000
343339;28/11/2021;28/11/2022;1;3796.93
343426;07/07/2021;07/07/2022;1;6313.13
343483;14/11/2021;14/11/2022;1;1000
343502;28/11/2021;28/11/2022;1;3796.93
343532;31/07/2021;31/07/2022;1;23319.46
343599;07/07/2021;07/07/2022;1;6313.13
343699;26/03/2021;26/03/2022;1;1708.81
343783;28/01/2021;28/01/2022;1;3887.86
343805;10/08/2021;10/08/2022;1;17557
343809;18/12/2021;18/12/2022;1;3561.93
343832;13/11/2021;13/11/2022;1;1000
343877;26/03/2021;26/03/2022;1;1708.81
343951;06/11/2021;06/11/2022;1;967540.32
343958;28/01/2021;28/01/2022;1;3887.86
343979;10/08/2021;10/08/2022;1;17557
343984;18/12/2021;18/12/2022;1;3561.93
343997;07/04/2021;07/04/2022;1;3123.13
344055;28/10/2021;28/10/2022;1;2824.56
344081;29/01/2021;29/01/2022;1;7008.18
344153;05/02/2021;05/02/2022;1;1000
344245;28/10/2021;28/10/2022;1;2824.56
344278;17/10/2021;17/10/2022;1;7008.18
344343;05/02/2021;05/02/2022;1;1000
344459;04/11/2021;04/11/2022;1;3979.45
344475;28/02/2021;28/02/2022;1;16909.35
344481;28/03/2021;28/03/2022;1;3003.82
344681;28/03/2021;28/03/2022;1;3003.82
344845;28/08/2021;28/08/2022;1;5410.72
344856;18/11/2021;18/11/2022;1;14335.16
344867;08/01/2021;08/01/2022;1;9316.2
344883;07/11/2021;07/11/2022;1;6005.83
345002;08/03/2021;08/03/2022;1;5606.27
345079;28/08/2021;28/08/2022;1;5410.72
345101;08/01/2021;08/01/2022;1;9316.2
345114;07/11/2021;07/11/2022;1;6005.83
345126;01/04/2021;01/04/2022;1;1000
345206;09/10/2021;09/10/2022;1;5954.85
345236;08/03/2021;08/03/2022;1;5606.27
345299;16/10/2021;16/10/2022;1;3019.69
345330;29/12/2021;29/12/2022;1;2028.93
345361;25/10/2021;25/10/2022;1;1615.27
345458;27/11/2021;27/11/2022;1;9754.76
345466;26/02/2021;26/02/2022;1;7164.51
345535;16/10/2021;16/10/2022;1;3019.69
345570;29/12/2021;29/12/2022;1;2028.93
345599;25/10/2021;25/10/2022;1;1615.27
345699;27/11/2021;27/11/2022;1;9754.76
345706;26/02/2021;26/02/2022;1;7164.51
345783;15/01/2021;15/01/2022;1;1696.86
345789;24/02/2021;24/02/2022;1;24266.55
345822;11/04/2021;11/04/2022;1;1000
345828;05/02/2021;05/02/2022;1;6881.42
345862;31/08/2021;31/08/2022;1;2893
345898;18/06/2021;18/06/2022;1;28416.61
346032;15/01/2021;15/01/2022;1;1696.86
346039;24/02/2021;24/02/2022;1;24266.55
346080;05/02/2021;05/02/2022;1;6881.42
346111;31/08/2021;31/08/2022;1;2893
346150;18/06/2021;18/06/2022;1;28416.61
346311;10/11/2021;10/11/2022;1;4786.07
346341;23/12/2021;23/12/2022;1;3188.71
346355;19/03/2021;19/03/2022;1;1000
346356;19/03/2021;19/03/2022;1;6376.28
346536;10/11/2021;10/11/2022;1;4786.07
346564;23/12/2021;23/12/2022;1;3188.71
346721;14/10/2021;14/10/2022;1;4155.26
346786;09/09/2021;09/09/2022;1;1417.64
346804;27/10/2021;27/10/2022;1;8456.45
346868;14/04/2021;14/04/2022;1;1000
346959;14/10/2021;14/10/2022;1;4155.26
347019;09/09/2021;09/09/2022;1;1417.64
347036;27/10/2021;27/10/2022;1;8456.45
347069;06/02/2021;06/02/2022;1;7326.79
347107;14/04/2021;14/04/2022;1;1000
347311;06/03/2021;06/03/2022;1;1000
347318;05/09/2021;05/09/2022;1;2199.62
347375;22/05/2021;22/05/2022;1;1000
347383;01/12/2021;01/12/2022;1;1682.31
347389;01/03/2021;01/03/2022;1;3411.8
347414;18/05/2021;18/05/2022;1;1000
347587;08/10/2021;08/10/2022;1;3607.14
347590;06/03/2021;06/03/2022;1;1000
347598;05/09/2021;05/09/2022;1;2199.62
347657;22/05/2021;22/05/2022;1;1000
347669;03/03/2021;03/03/2022;1;1682.31
347675;01/03/2021;01/03/2022;1;3411.8
347824;09/04/2021;09/04/2022;1;2985.63
347856;02/12/2021;02/12/2022;1;8036.16
347902;28/11/2021;28/11/2022;1;2322.75
347928;07/01/2021;07/01/2022;1;2599.49
347930;27/01/2021;27/01/2022;1;4264.03
348088;09/04/2021;09/04/2022;1;2985.63
348115;02/12/2021;02/12/2022;1;8036.16
348160;28/11/2021;28/11/2022;1;2322.75
348182;07/01/2021;07/01/2022;1;2599.49
348184;27/01/2021;27/01/2022;1;4264.03
348359;11/03/2021;11/03/2022;1;1868.74
348372;06/04/2021;06/04/2022;1;8752.07
348377;18/01/2021;18/01/2022;1;1009.56
348381;04/08/2021;04/08/2022;1;1956.03
348386;15/06/2021;15/06/2022;1;9511.07
348408;26/03/2021;26/03/2022;1;1000
348415;14/10/2021;14/10/2022;1;1072.91
348416;04/01/2021;04/01/2022;1;21913.6
348434;16/04/2021;16/04/2022;1;1000
348508;06/01/2021;06/01/2022;1;1832.16
348655;11/03/2021;11/03/2022;1;1868.74
348671;06/04/2021;06/04/2022;1;8752.07
348679;04/08/2021;04/08/2022;1;1956.03
348684;15/06/2021;15/06/2022;1;9511.07
348703;26/03/2021;26/03/2022;1;1000
348710;14/10/2021;14/10/2022;1;1072.91
348711;04/01/2021;04/01/2022;1;21913.6
348733;16/04/2021;16/04/2022;1;1000
348833;14/02/2021;14/02/2022;1;8883.42
348864;11/11/2021;11/11/2022;1;7809.77
348902;08/09/2021;08/09/2022;1;4511
349007;19/07/2021;19/07/2022;1;1000
349032;18/09/2021;18/09/2022;1;6303.88
349034;29/07/2021;29/07/2022;1;10145.45
349040;14/10/2021;14/10/2022;1;23198
349056;25/10/2021;25/10/2022;1;10219.39
349061;30/06/2021;30/06/2022;1;4338.6
349103;14/02/2021;14/02/2022;1;8883.42
349125;11/11/2021;11/11/2022;1;7809.77
349163;08/09/2021;08/09/2022;1;4511
349267;19/07/2021;19/07/2022;1;1000
349291;18/09/2021;18/09/2022;1;6303.88
349292;29/07/2021;29/07/2022;1;10145.45
349299;14/10/2021;14/10/2022;1;23198
349312;25/10/2021;25/10/2022;1;10219.39
349319;30/06/2021;30/06/2022;1;4338.6
349334;01/07/2021;01/07/2022;1;1000
349346;01/11/2021;01/11/2022;1;1000
349399;12/12/2021;12/12/2022;1;5779.24
349422;08/01/2021;08/01/2022;1;2774
349465;12/02/2021;12/02/2022;1;16528.11
349471;17/06/2021;17/06/2022;1;1000
349510;08/11/2021;08/11/2022;1;3040.3
349550;28/07/2021;28/07/2022;1;10814.28
349577;17/01/2021;17/01/2022;1;107648.94
349604;14/11/2021;14/11/2022;1;2143.91
349607;14/11/2021;14/11/2022;1;1000
349619;01/11/2021;01/11/2022;1;1000
349671;12/12/2021;12/12/2022;1;5779.24
349726;12/02/2021;12/02/2022;1;16528.11
349732;17/06/2021;17/06/2022;1;1000
349817;28/07/2021;28/07/2022;1;10814.28
349847;17/01/2021;17/01/2022;1;107648.94
349873;14/11/2021;14/11/2022;1;2143.91
349969;23/01/2021;23/01/2022;1;1815.69
350008;03/08/2021;03/08/2022;1;1408.74
350050;06/12/2021;06/12/2022;1;4756.07
350117;18/10/2021;18/10/2022;1;19531.14
350131;17/04/2021;17/04/2022;1;1326.8
350208;29/05/2021;29/05/2022;1;7585.09
350280;23/01/2021;23/01/2022;1;1815.69
350321;03/08/2021;03/08/2022;1;1408.74
350361;06/12/2021;06/12/2022;1;4756.07
350424;25/01/2021;25/01/2022;1;1000
350433;18/10/2021;18/10/2022;1;19531.14
350447;17/04/2021;17/04/2022;1;1326.8
350529;05/12/2021;05/12/2022;1;1000
350545;12/08/2021;12/08/2022;1;12266.99
350549;26/06/2021;26/06/2022;1;11657.5
350557;21/01/2021;21/01/2022;1;12995.02
350572;27/10/2021;27/10/2022;1;5183.47
350602;17/12/2021;17/12/2022;1;1841.63
350736;06/04/2021;06/04/2022;1;11324.21
350787;05/12/2021;05/12/2022;1;1000
350805;12/08/2021;12/08/2022;1;12266.99
350809;26/06/2021;26/06/2022;1;11657.5
350820;21/01/2021;21/01/2022;1;12995.02
350833;27/10/2021;27/10/2022;1;5183.47
350860;17/12/2021;17/12/2022;1;1841.63
351027;28/01/2021;28/01/2022;1;20270.77
351036;11/11/2021;11/11/2022;1;3722.96
351077;09/10/2021;09/10/2022;1;2570.01
351105;25/10/2021;25/10/2022;1;1000
351241;17/04/2021;17/04/2022;1;1000
351276;28/01/2021;28/01/2022;1;20270.77
351286;11/11/2021;11/11/2022;1;3722.96
351326;09/10/2021;09/10/2022;1;2570.01
351352;25/10/2021;25/10/2022;1;1000
351392;18/08/2021;18/08/2022;1;2871.18
351489;17/04/2021;17/04/2022;1;1000
351495;24/07/2021;24/07/2022;1;5748.06
351527;10/09/2021;10/09/2022;1;4768.18
351537;05/04/2021;05/04/2022;1;2395.63
351556;11/08/2021;11/08/2022;1;1000
351564;17/07/2021;17/07/2022;1;7106.67
351592;30/03/2021;30/03/2022;1;1105.58
351768;10/09/2021;10/09/2022;1;4768.18
351773;09/06/2021;09/06/2022;1;2395.63
351788;09/04/2021;09/04/2022;1;1000
351791;11/08/2021;11/08/2022;1;1000
352104;14/02/2021;14/02/2022;1;1934.2
352109;24/09/2021;24/09/2022;1;7476.98
352114;05/06/2021;05/06/2022;1;119556.36
352159;10/05/2021;10/05/2022;1;4327.12
352297;14/02/2021;14/02/2022;1;1934.2
352304;24/09/2021;24/09/2022;1;7476.98
352308;05/06/2021;05/06/2022;1;119556.36
352348;28/07/2021;28/07/2022;1;4327.12
352371;30/11/2021;30/11/2022;1;4218.66
352425;23/08/2021;23/08/2022;1;5077.73
352435;30/10/2021;30/10/2022;1;5858.74
352490;30/04/2021;30/04/2022;1;13413.96
352524;20/04/2021;20/04/2022;1;1000
352533;14/01/2021;14/01/2022;1;2825.63
352535;10/01/2021;10/01/2022;1;1000
352633;14/07/2021;14/07/2022;1;1000
352732;14/06/2021;14/06/2022;1;130697.1
352776;31/10/2021;31/10/2022;1;15645.57
352786;16/01/2021;16/01/2022;1;4069.25
352803;05/04/2021;05/04/2022;1;8095.44
352821;23/02/2021;23/02/2022;1;4100.27
352903;05/02/2021;05/02/2022;1;1960.22
352908;04/09/2021;04/09/2022;1;2915.01
352912;20/11/2021;20/11/2022;1;6121.3
352922;10/11/2021;10/11/2022;1;1721.35
352925;10/11/2021;10/11/2022;1;2231.04
353042;10/06/2021;10/06/2022;1;2046.76
353095;04/10/2021;04/10/2022;1;1000
353112;10/09/2021;10/09/2022;1;3550.23
353194;29/03/2021;29/03/2022;1;5813.52
353225;21/09/2021;21/09/2022;1;9551.24
353244;03/09/2021;03/09/2022;1;4985.04
353274;28/12/2021;28/12/2022;1;835225.83
353282;29/09/2021;29/09/2022;1;1000
353283;25/09/2021;25/09/2022;1;2802.52
353288;21/01/2021;21/01/2022;1;1000
353314;29/10/2021;29/10/2022;1;8109.13
353337;09/01/2021;09/01/2022;1;3449.1
353414;14/09/2021;14/09/2022;1;3556.51
353416;29/08/2021;29/08/2022;1;3457.81
353471;25/01/2021;25/01/2022;1;10937.64
353569;16/04/2021;16/04/2022;1;6515.51
353575;19/02/2021;19/02/2022;1;6084.49
353590;12/03/2021;12/03/2022;1;1100.78
353617;18/09/2021;18/09/2022;1;1000
353624;20/11/2021;20/11/2022;1;5123.39
353674;06/05/2021;06/05/2022;1;726885
353755;14/11/2021;14/11/2022;1;622898.91
353758;04/07/2021;04/07/2022;1;5599.52
353900;17/07/2021;17/07/2022;1;3608.17
353947;02/02/2021;02/02/2022;1;23033.87
353953;08/06/2021;08/06/2022;1;735687
353985;11/11/2021;11/11/2022;1;9626.08
353990;26/09/2021;26/09/2022;1;8458.3
353997;13/10/2021;13/10/2022;1;10700.11
354103;21/10/2021;21/10/2022;1;8352.55
354129;22/06/2021;22/06/2022;1;13484.12
354169;17/01/2021;17/01/2022;1;3485.06
354194;11/12/2021;11/12/2022;1;2351.64
354199;06/04/2021;06/04/2022;1;5547.79
354226;04/08/2021;04/08/2022;1;7923.47
354251;03/04/2021;03/04/2022;1;2318.54
354254;12/11/2021;12/11/2022;1;7206.14
354283;24/09/2021;24/09/2022;1;6837.32
354294;15/01/2021;15/01/2022;1;2214.56
354318;02/07/2021;02/07/2022;1;4316.42
354339;25/02/2021;25/02/2022;1;1000
354355;13/04/2021;13/04/2022;1;2127.48
354485;09/12/2021;09/12/2022;1;7265
354495;17/01/2021;17/01/2022;1;105198.72
354568;27/05/2021;27/05/2022;1;4079.85
354571;26/08/2021;26/08/2022;1;1000
354579;05/01/2021;05/01/2022;1;2602.91
354616;06/12/2021;06/12/2022;1;4037.65
354634;17/06/2021;17/06/2022;1;20776.22
354671;13/03/2021;13/03/2022;1;5472.81
354672;08/07/2021;08/07/2022;1;1000
354682;28/12/2021;28/12/2022;1;3005.07
354684;17/11/2021;17/11/2022;1;1000
354685;29/05/2021;29/05/2022;1;2162.62
354777;30/01/2021;30/01/2022;1;1743.26
354780;14/02/2021;14/02/2022;1;1765.21
354795;10/12/2021;10/12/2022;1;1000
354848;22/01/2021;22/01/2022;1;5235.63
354853;05/02/2021;05/02/2022;1;1000
354859;30/11/2021;30/11/2022;1;4218.66
354913;23/08/2021;23/08/2022;1;5077.73
354972;30/04/2021;30/04/2022;1;13413.96
355013;14/01/2021;14/01/2022;1;2825.63
355016;10/01/2021;10/01/2022;1;1000
355124;14/07/2021;14/07/2022;1;1000
355174;06/01/2021;06/01/2022;1;1000
355221;14/06/2021;14/06/2022;1;130697.1
355264;31/10/2021;31/10/2022;1;15645.57
355274;16/01/2021;16/01/2022;1;4069.25
355289;02/01/2021;02/01/2022;1;1000
355292;05/04/2021;05/04/2022;1;8095.44
355309;23/02/2021;23/02/2022;1;4100.27
355386;05/02/2021;05/02/2022;1;1960.22
355395;20/11/2021;20/11/2022;1;6121.3
355403;10/11/2021;10/11/2022;1;1721.35
355523;10/06/2021;10/06/2022;1;2046.76
355527;10/08/2021;10/08/2022;1;5640.06
355590;10/09/2021;10/09/2022;1;3550.23
355678;29/03/2021;29/03/2022;1;5813.52
355708;21/09/2021;21/09/2022;1;9551.24
355750;10/03/2021;10/03/2022;1;13742.64
355755;29/09/2021;29/09/2022;1;1000
355758;18/11/2021;18/11/2022;1;12799.2
355761;21/01/2021;21/01/2022;1;1000
355887;14/09/2021;14/09/2022;1;3556.51
